	lon	lat
	23.3542473	37.6862613
	23.3543017	37.6863225
	23.3542728	37.6863827
	23.3543902	37.6864504
	23.3546064	37.6869794
	23.3547063	37.6870683
	23.3547429	37.6871327
	23.3547181	37.6871863
	23.3547349	37.687216
	23.3547483	37.6872554
	23.354765	37.6873084
	23.3547543	37.6873598
	23.3547783	37.6873937
	23.3547697	37.6874564
	23.3547224	37.6875297
	23.3547395	37.6875694
	23.3548032	37.6876204
	23.3548576	37.6876517
	23.3548915	37.6876547
	23.3549702	37.6875997
	23.3550674	37.6875848
	23.3551003	37.6875323
	23.3551592	37.6874563
	23.3556946	37.6871516
	23.3559078	37.6870568
	23.356339	37.6869071
	23.3568936	37.6868621
	23.3572484	37.6869209
	23.3574227	37.686803
	23.357815	37.6867794
	23.3578796	37.6868322
	23.3578414	37.6868726
	23.3578921	37.686904
	23.3579923	37.6869761
	23.3581086	37.6870196
	23.3581754	37.6870785
	23.3581814	37.6871933
	23.3582231	37.6872752
	23.358162	37.6874151
	23.3580777	37.6875204
	23.3582688	37.6877162
	23.3583587	37.6876953
	23.3583893	37.6876348
	23.3585606	37.6876105
	23.3587789	37.687662
	23.3591117	37.6876533
	23.3593906	37.687728
	23.3595774	37.6876753
	23.3596951	37.6877482
	23.3597598	37.6878298
	23.3602048	37.6880518
	23.3602799	37.6880141
	23.3609888	37.6881722
	23.3613874	37.6883545
	23.3615007	37.6884978
	23.3614742	37.6885213
	23.3616327	37.6887341
	23.3616628	37.6888574
	23.3617349	37.6888868
	23.3621967	37.6886863
	23.362577	37.6888374
	23.3625416	37.688879
	23.3627196	37.6889654
	23.3628673	37.6889645
	23.3629802	37.6890636
	23.363163	37.6891033
	23.3631387	37.689159
	23.363258	37.6891611
	23.3633347	37.689251
	23.3636219	37.6891533
	23.3637382	37.6892395
	23.3638368	37.6894737
	23.3639305	37.6895091
	23.3640744	37.6896145
	23.3641045	37.6896892
	23.3641827	37.6896869
	23.3643396	37.6897879
	23.3644765	37.6900149
	23.3644326	37.6901528
	23.3644971	37.6903265
	23.3647141	37.6903185
	23.3648138	37.6903926
	23.3650491	37.6903333
	23.3652636	37.6902558
	23.3653543	37.6902878
	23.3653746	37.6903277
	23.3652426	37.6904576
	23.3652757	37.6905234
	23.3654258	37.6904841
	23.3655341	37.6905242
	23.3654943	37.6906096
	23.3656106	37.6906286
	23.3656153	37.690695
	23.3658653	37.6907163
	23.3657784	37.6908757
	23.3659045	37.6908265
	23.3661553	37.6908494
	23.3663452	37.6911376
	23.3666344	37.6911473
	23.3667209	37.6911845
	23.366684	37.6912398
	23.3663794	37.6915397
	23.366426	37.6916536
	23.3665205	37.6917443
	23.3668235	37.6916441
	23.367175	37.691813
	23.3673092	37.691772
	23.3674825	37.6917893
	23.3672669	37.6920061
	23.3674442	37.6919856
	23.3674991	37.692035
	23.3674428	37.6921097
	23.3675007	37.6921608
	23.367683	37.6921191
	23.3677403	37.6922144
	23.3677711	37.6922911
	23.3680727	37.6923023
	23.3680695	37.6923329
	23.3680163	37.6923794
	23.3680512	37.6923961
	23.3681116	37.69235
	23.3682655	37.6923528
	23.3683853	37.6924696
	23.3684602	37.6924437
	23.3685255	37.6924887
	23.3684848	37.6925274
	23.3683919	37.6925054
	23.3683587	37.692606
	23.3683576	37.6927035
	23.3686725	37.6925613
	23.3687549	37.6926119
	23.3690709	37.6925027
	23.3693459	37.6924931
	23.3699087	37.6926631
	23.370023	37.6927702
	23.3702021	37.6927645
	23.3703434	37.6928134
	23.3704682	37.6927975
	23.3705741	37.6928826
	23.3708812	37.6928813
	23.3709373	37.6929275
	23.3709804	37.6928947
	23.37124	37.6929304
	23.3715018	37.6930772
	23.3715758	37.6930253
	23.3716831	37.6930365
	23.3719067	37.6931985
	23.3720454	37.6932331
	23.3720448	37.6931969
	23.372154	37.6931968
	23.3721669	37.6932328
	23.3724096	37.6933169
	23.3724686	37.6933011
	23.3727238	37.6933903
	23.3728559	37.6934036
	23.3728472	37.6934486
	23.372944	37.6935025
	23.3730082	37.6934746
	23.3730794	37.6934943
