	lon	lat
	23.4486303	37.8735069
	23.4486625	37.8735749
	23.4487624	37.8735452
	23.4491912	37.8731613
	23.4493671	37.8731563
	23.4497923	37.8734369
	23.4503073	37.8733692
	23.4505415	37.8731901
	23.4508764	37.8731949
	23.4510073	37.8732819
	23.4507794	37.8735453
	23.450506	37.8735356
	23.4504105	37.8735849
	23.4503625	37.8739806
	23.4503932	37.8741009
	23.4514491	37.8744685
	23.4518094	37.8748596
	23.4523528	37.8759186
	23.4526318	37.8760447
	23.45242	37.8761038
	23.4524783	37.8762792
	23.4529319	37.8762589
	23.4531734	37.8763392
	23.4535511	37.876766
	23.453637	37.8770436
	23.4535402	37.8772289
	23.4535808	37.8773131
	23.4537211	37.8773032
	23.4537315	37.8773725
	23.4535457	37.877387
	23.453469	37.877579
	23.4535908	37.8776716
	23.4541064	37.8778743
	23.455238	37.8777955
	23.4563008	37.8776079
	23.4571381	37.8773911
	23.4578346	37.8778881
	23.4581852	37.8785296
	23.458693	37.878884
	23.4590976	37.87928
	23.4595611	37.8794741
	23.4604096	37.8796494
	23.460727	37.8796445
	23.4608296	37.8796166
	23.4609315	37.8795785
	23.4609074	37.8795489
	23.4609495	37.8795238
	23.4609878	37.8795065
	23.4610328	37.8794899
	23.4611005	37.8794557
	23.4611508	37.8794243
	23.4612134	37.8793784
	23.4612259	37.8793644
	23.461256	37.8793393
	23.4612452	37.8793223
	23.4613385	37.8792697
	23.4614163	37.8792253
	23.4614753	37.8791681
	23.4614934	37.8791485
	23.4615109	37.8791297
	23.4614458	37.8790538
	23.4613553	37.8790873
	23.4612158	37.8788269
	23.4610361	37.8787634
	23.4609261	37.8787211
	23.4609468	37.8786869
	23.4609556	37.8786724
	23.4609878	37.8786787
	23.4610246	37.8786875
	23.4610629	37.8786914
	23.461132	37.8787066
	23.4612024	37.8787338
	23.461256	37.8787423
	23.4613224	37.8787701
	23.461417	37.8788142
	23.4614787	37.8788375
	23.4615457	37.8788439
	23.4616523	37.87884
	23.461706	37.8788421
	23.4617818	37.8788545
	23.4618461	37.8788396
	23.4619018	37.8788188
	23.4619554	37.8788188
	23.4620064	37.8787892
	23.4620688	37.8787698
	23.4621278	37.8787698
	23.4621539	37.8787447
	23.4621995	37.8787299
	23.46228	37.8787151
	23.462345	37.878719
	23.462398	37.8787447
	23.4624416	37.8787846
	23.4624389	37.8788312
	23.4624014	37.8788629
	23.4623417	37.8788802
	23.4623209	37.878901
	23.4623155	37.8789349
	23.4623155	37.8789646
	23.4622914	37.8790048
	23.4622458	37.8790408
	23.4622056	37.879081
	23.462162	37.8791173
	23.4621224	37.879172
	23.4621272	37.8793103
	23.4621569	37.8793971
	23.4622109	37.8794772
	23.4623127	37.8795889
	23.4623965	37.8796867
	23.4624763	37.8797967
	23.4630389	37.8800939
	23.4630436	37.8801374
	23.4630493	37.8801905
	23.4633681	37.8803393
	23.4637501	37.8802723
	23.4648939	37.8810684
	23.4652021	37.8811119
	23.4648835	37.8812223
	23.4652233	37.8815382
	23.4655295	37.881526
	23.4663146	37.8812416
	23.4675592	37.8817699
	23.4682345	37.8822152
	23.4677398	37.8829361
	23.4673972	37.8831709
	23.4673986	37.8832582
	23.4673522	37.8832854
	23.4672791	37.8832157
	23.467133	37.8833167
	23.4671552	37.8834878
	23.4669637	37.8836204
	23.4669093	37.88385
	23.4670443	37.8841936
	23.467692	37.8846988
	23.4685346	37.8854001
	23.4685093	37.8855014
	23.4692604	37.8861341
	23.4704913	37.8870169
	23.4716192	37.886949
	23.4726094	37.8870671
	23.472997	37.887373
	23.4735868	37.8874661
	23.4742249	37.8871639
	23.4744109	37.8868822
	23.4748327	37.8867322
	23.4751259	37.8868846
	23.4771147	37.8864356
	23.4772024	37.8864321
	23.4772113	37.8864893
	23.477435	37.8864654
	23.4774894	37.8864756
	23.477505	37.8865305
	23.4775291	37.8865837
	23.4775878	37.8866177
	23.4776662	37.8866181
	23.4776746	37.8865079
	23.4777641	37.8865697
	23.4778415	37.8865712
	23.4778498	37.8866014
	23.4779583	37.8865759
	23.4780697	37.8866326
	23.4780777	37.8866058
	23.4780852	37.8865672
	23.4781775	37.8865549
	23.4782661	37.8865823
	23.478275	37.8866141
	23.4782281	37.8866301
	23.4781587	37.8866674
	23.4782107	37.886686
	23.4782561	37.8866953
	23.4782886	37.8866874
	23.4783411	37.8867072
	23.4783373	37.8867534
	23.4782663	37.8867872
	23.4783516	37.8868684
	23.4785043	37.8868577
	23.4785843	37.8868335
	23.4786792	37.886862
	23.4787371	37.8868514
	23.4787696	37.8868267
	23.4788279	37.8868301
	23.47885	37.8867866
	23.4788967	37.8867661
	23.4789561	37.8867792
	23.4789754	37.8868171
	23.4790191	37.8868494
	23.4789952	37.886885
	23.4789353	37.8868918
	23.4788914	37.886885
	23.4788834	37.8869268
	23.4789017	37.8869827
	23.4788428	37.887
	23.4788068	37.8870264
	23.4788502	37.8870621
	23.4788412	37.8870856
	23.4787999	37.887105
	23.4788178	37.8871584
	23.4787624	37.8872304
	23.4788458	37.8872508
	23.4789228	37.8872342
	23.4789752	37.8872734
	23.4789043	37.8873796
	23.4787147	37.8874678
	23.4786398	37.8874763
	23.4785766	37.8875272
	23.4785906	37.8875563
	23.4785062	37.8875729
	23.4784989	37.8876918
	23.4784288	37.8878275
	23.478542	37.8880274
	23.4787118	37.8881802
	23.4787535	37.8883001
	23.4786702	37.8887332
	23.4783132	37.8887099
	23.4782879	37.8888437
	23.4782426	37.888847
	23.4782219	37.8890063
	23.4783048	37.8891919
	23.4785797	37.8894603
	23.4789799	37.8897225
	23.479577	37.889967
	23.4802487	37.8900464
	23.4812815	37.8900551
	23.4813649	37.8900557
	23.4814319	37.8900415
	23.4815746	37.8900045
	23.4818632	37.8899226
	23.4821857	37.8898081
	23.482301	37.8896982
	23.4822578	37.8896701
	23.4823712	37.8895393
	23.4824229	37.8894393
	23.4824173	37.8893723
	23.4823654	37.8893223
	23.4822951	37.8892859
	23.4821823	37.8892633
	23.481877	37.8892655
	23.4818793	37.8892325
	23.4818987	37.8891973
	23.4820358	37.8891479
	23.4821291	37.8890726
	23.4821951	37.8889236
	23.4821677	37.8888097
	23.4821022	37.8887599
	23.4821534	37.8887342
	23.4820449	37.888737
	23.4821345	37.8884654
	23.4821864	37.8884863
	23.4821733	37.8884395
	23.482146	37.8883509
	23.4820895	37.8882182
	23.4820433	37.8880927
	23.4819399	37.8880571
	23.4819107	37.8880189
	23.4819065	37.8879543
	23.481985	37.8878879
	23.4821324	37.8877994
	23.4824022	37.8879189
	23.4824418	37.8879286
	23.4824601	37.8879488
	23.4824669	37.8879857
	23.4823742	37.8880615
	23.4824149	37.8880687
	23.4824379	37.8880982
	23.4824547	37.888115
	23.4824852	37.8881122
	23.4825164	37.8880815
	23.482524	37.888055
	23.4825972	37.8880452
	23.4826962	37.8880388
	23.4827526	37.8880521
	23.4827957	37.8880892
	23.4828684	37.8880767
	23.482869	37.8880539
	23.4828353	37.8880209
	23.4827411	37.8879845
	23.4827377	37.8879563
	23.4828195	37.8878999
	23.4830343	37.8878352
	23.4831013	37.8877608
	23.4836459	37.8873173
	23.4838504	37.8872306
	23.4839003	37.8871702
	23.4840023	37.8871303
	23.4840519	37.8869688
	23.483997	37.8868741
	23.4840518	37.8868276
	23.4840967	37.8868232
	23.4842093	37.8869113
	23.4844541	37.8869606
	23.4846605	37.886929
	23.4849617	37.886833
	23.4850805	37.8868824
	23.4854125	37.8868924
	23.4855392	37.886887
	23.4851944	37.8874284
	23.4848859	37.8877087
	23.4845321	37.8879364
	23.4841424	37.8880794
	23.4837927	37.8880644
	23.4836919	37.8879969
	23.4837706	37.8880886
	23.4837237	37.8881247
	23.483805	37.8881597
	23.4839048	37.8881705
	23.4837565	37.8883781
	23.4836514	37.8886003
	23.4833619	37.8888617
	23.483268	37.888901
	23.4831561	37.8889822
	23.4831783	37.8890281
	23.4831579	37.8891102
	23.4830953	37.8891011
	23.4830045	37.8892571
	23.4830614	37.889355
	23.4832199	37.8893613
	23.4833316	37.8894142
	23.4834487	37.8893134
	23.4835803	37.8892835
	23.4836969	37.88938
	23.4837688	37.8893577
	23.4838196	37.889429
	23.4837607	37.8895035
	23.4841799	37.8895146
	23.4844684	37.8895413
	23.484568	37.8896025
	23.484586	37.8897378
	23.4846953	37.8898663
	23.4848472	37.8899824
	23.4851511	37.8901258
	23.4855226	37.8904428
	23.485454	37.8905796
	23.4855375	37.8907608
	23.4856253	37.8907844
	23.4856706	37.8909308
	23.4855684	37.8910826
	23.4853585	37.8910537
	23.4853256	37.8911196
	23.4842194	37.8912738
	23.4839803	37.8912307
	23.4838793	37.8917706
	23.4839722	37.892121
	23.4840408	37.8921306
	23.4840721	37.8920871
	23.4841448	37.8921207
	23.4841687	37.8921543
	23.4842328	37.892135
	23.484239	37.8921572
	23.4842107	37.8921887
	23.4841907	37.8922423
	23.4842768	37.8922499
	23.4843669	37.8923954
	23.4843351	37.8924416
	23.4846017	37.8923442
	23.4846977	37.8923881
	23.4848067	37.8924838
	23.484873	37.8927176
	23.4846667	37.892704
	23.4845175	37.8927419
	23.4845351	37.8928002
	23.4846096	37.8928232
	23.4846368	37.8928725
	23.4845733	37.8928653
	23.4846211	37.8930467
	23.4844535	37.8933688
	23.4841652	37.8935442
	23.4841478	37.8937049
	23.4840254	37.8938103
	23.4840198	37.8939306
	23.4841872	37.8943525
	23.4838398	37.8946067
	23.483841	37.8947403
	23.4839008	37.8948656
	23.4838977	37.8949844
	23.4838915	37.8951055
	23.4838919	37.8951614
	23.4838735	37.8952253
	23.4838539	37.8952478
	23.4837966	37.895244
	23.4838479	37.8949357
	23.4838364	37.8948807
	23.4837922	37.8947888
	23.4837601	37.8947654
	23.4837138	37.894759
	23.4837086	37.8946881
	23.4836902	37.8946907
	23.48367	37.8946937
	23.4836793	37.8947675
	23.4835788	37.8948064
	23.4834943	37.8948538
	23.4834426	37.8949086
	23.4833827	37.8950957
	23.4833595	37.8953417
	23.4833825	37.8953558
	23.4835851	37.8953321
	23.4836012	37.8953575
	23.4835933	37.8953807
	23.48352	37.895408
	23.4834388	37.8954733
	23.4834027	37.8954664
	23.4833747	37.8954848
	23.4833857	37.8955302
	23.4833086	37.8955955
	23.4835397	37.8960495
	23.4842224	37.8967739
	23.4853973	37.8976663
	23.4870671	37.8988785
	23.4874103	37.8988602
	23.4875925	37.8993571
	23.4896961	37.9006798
	23.4907774	37.9009894
	23.4909337	37.9009814
	23.4908603	37.9007989
	23.4908739	37.9007903
	23.4908967	37.9007884
	23.4909748	37.9009654
	23.4912295	37.9008726
	23.4914929	37.9007225
	23.4913631	37.9005691
	23.4912704	37.9004595
	23.4909192	37.9006291
	23.4909004	37.9006207
	23.4908891	37.9006157
	23.4908706	37.9005832
	23.4908964	37.9005419
	23.4909123	37.9005165
	23.491143	37.9004016
	23.4912197	37.9003759
	23.4912818	37.9003551
	23.4913746	37.9004037
	23.491431	37.9004677
	23.4916308	37.9006941
	23.4916451	37.9007102
	23.4928079	37.9002931
	23.4934165	37.900275
	23.4934023	37.9004283
	23.4946166	37.900853
	23.4966375	37.9007153
	23.4982751	37.9010506
	23.4985483	37.9015062
	23.4991446	37.9016944
	23.5004822	37.9021759
	23.5014655	37.9024206
	23.5023943	37.9025594
	23.502942	37.9026161
	23.5032828	37.9026275
	23.5035701	37.9025753
	23.5035509	37.9024703
	23.5037103	37.9024642
	23.5037813	37.9023693
	23.5039951	37.9023242
	23.5042083	37.9022506
	23.5041674	37.9021769
	23.5043784	37.902086
	23.5044239	37.9021426
	23.5044605	37.9021259
	23.5044218	37.9020641
	23.5045002	37.9020242
	23.5045655	37.9019244
	23.5046	37.9017955
	23.5046006	37.9017396
	23.5046984	37.9014976
	23.5046517	37.9013766
	23.5045345	37.9013136
	23.5044022	37.9012749
	23.5041957	37.9013753
	23.5041355	37.9013461
	23.5041431	37.9013072
	23.5045642	37.9010856
	23.5048483	37.9010775
	23.5052386	37.9009027
	23.5052553	37.9007425
	23.5052537	37.9006478
	23.5056664	37.9002748
	23.5057168	37.9001462
	23.5056064	37.899857
	23.5058765	37.8997474
	23.50629	37.8995742
	23.5066247	37.8993222
	23.5067665	37.8989729
	23.5063594	37.8984274
	23.5064446	37.8977449
	23.5069281	37.8972866
	23.5071559	37.8966344
	23.5073809	37.8967368
	23.5073114	37.8969935
	23.5080419	37.897379
	23.5080638	37.8974438
	23.5081055	37.8974281
	23.5081011	37.8973007
	23.5080121	37.8971966
	23.5081296	37.896921
	23.5082101	37.8968447
	23.5083489	37.8968432
	23.5082981	37.8966916
	23.5084353	37.8965086
	23.5088252	37.8964828
	23.5087292	37.8963745
	23.508698	37.8962883
	23.5089678	37.8961257
	23.5088917	37.8958591
	23.5089968	37.8958508
	23.5091604	37.895787
	23.5090837	37.8956748
	23.5093614	37.8956457
	23.509528	37.8956068
	23.509599	37.8955898
	23.5096083	37.8954853
	23.5096796	37.8954903
	23.5098314	37.8955791
	23.5098785	37.8954782
	23.5100713	37.8954614
	23.5106361	37.8959149
	23.510969	37.8959159
	23.5112512	37.8957604
	23.5115336	37.8956455
	23.5117101	37.8955142
	23.5118299	37.8954556
	23.5117056	37.8954473
	23.5120645	37.8953175
	23.5127442	37.8952594
	23.5137278	37.8955318
	23.5140462	37.8957028
	23.513886	37.895807
	23.514018	37.8959031
	23.5140535	37.8960078
	23.5142327	37.8959134
	23.5144953	37.8959602
	23.5147982	37.8961213
	23.5150153	37.896329
	23.5149696	37.8964712
	23.5149131	37.8966009
	23.5147429	37.8966213
	23.514765	37.8966971
	23.5148941	37.8966948
	23.5149856	37.8967307
	23.5150974	37.8968836
	23.5150653	37.8970187
	23.515247	37.8970408
	23.5156987	37.8968136
	23.5158945	37.8968943
	23.5155228	37.8974925
	23.5150528	37.8979587
	23.5149809	37.8983357
	23.5147812	37.8986274
	23.5164459	37.8989132
	23.5169002	37.8991207
	23.516675	37.9000002
	23.5162593	37.9001447
	23.5159616	37.9007504
	23.5148264	37.9006697
	23.5144358	37.9004276
	23.5137747	37.90036
	23.5130082	37.9008985
	23.5128989	37.9012239
	23.5128888	37.9015495
	23.513002	37.9016024
	23.5131122	37.9017025
	23.5131604	37.9017452
	23.5132132	37.9017676
	23.5132968	37.9017822
	23.5135468	37.9017291
	23.5135963	37.9017078
	23.513597	37.9016792
	23.5138685	37.9016823
	23.5142124	37.9016779
	23.5142156	37.9016502
	23.5142937	37.901659
	23.5142912	37.9016919
	23.5145541	37.9017348
	23.5146547	37.901769
	23.5147714	37.9018349
	23.5148953	37.9019473
	23.5149865	37.9021185
	23.5149255	37.9021387
	23.5149065	37.9022067
	23.5149386	37.902258
	23.5148679	37.9023793
	23.5148256	37.9023608
	23.5148021	37.9024103
	23.51483	37.9024482
	23.5148393	37.9025006
	23.5147598	37.9026966
	23.5138606	37.9033849
	23.5137134	37.9035628
	23.5137817	37.9036443
	23.5138235	37.9037566
	23.5140033	37.9037712
	23.5141585	37.9037413
	23.5142307	37.9037194
	23.5142977	37.903653
	23.5145533	37.9037238
	23.5147948	37.9038254
	23.5151124	37.9040317
	23.515161	37.9040873
	23.5149986	37.9043117
	23.5149291	37.9043237
	23.5148957	37.9043233
	23.5148181	37.9043399
	23.5148689	37.9043784
	23.5148917	37.9043891
	23.514887	37.9044421
	23.5148943	37.9044793
	23.5149689	37.9044743
	23.5149835	37.9044506
	23.514988	37.9044314
	23.5150332	37.9044323
	23.515061	37.9044428
	23.5150968	37.9044393
	23.5151441	37.9044523
	23.5151397	37.904479
	23.5151969	37.9045056
	23.5151271	37.904528
	23.515084	37.9045314
	23.5150125	37.904537
	23.5149754	37.9044975
	23.5149086	37.9045021
	23.5148672	37.9045268
	23.5148742	37.9045842
	23.514786	37.9046278
	23.514707	37.9046369
	23.5146863	37.9046245
	23.5146558	37.9046321
	23.5146441	37.9046968
	23.514667	37.9049211
	23.5148471	37.9051762
	23.515164	37.9053868
	23.5151817	37.9053553
	23.5152394	37.9053636
	23.5152683	37.9053357
	23.5152867	37.9053009
	23.5153204	37.9052787
	23.5153819	37.9053173
	23.515498	37.9053414
	23.5156069	37.9054112
	23.5156756	37.9053964
	23.5157404	37.9054162
	23.5157637	37.9053837
	23.515757	37.9053273
	23.5158045	37.905344
	23.5158039	37.9053026
	23.5158686	37.9053108
	23.5158919	37.9053458
	23.5158623	37.9053967
	23.5160146	37.9054505
	23.5160571	37.9054735
	23.5161495	37.9054998
	23.5161572	37.9055323
	23.5161844	37.9055356
	23.5161992	37.9055584
	23.5162194	37.9055846
	23.5162459	37.9055737
	23.5162696	37.9055167
	23.516305	37.9054947
	23.5163545	37.9055104
	23.5163816	37.905497
	23.5164091	37.9055152
	23.5164054	37.9055271
	23.5163545	37.9055404
	23.5163138	37.9055406
	23.5163437	37.9055646
	23.5164077	37.9055637
	23.5164572	37.9055928
	23.5164773	37.9055668
	23.5165387	37.905586
	23.5165651	37.90565
	23.5165525	37.9056894
	23.5165914	37.9057435
	23.5166301	37.9057334
	23.5166702	37.9057296
	23.5166805	37.9057886
	23.5166884	37.9058735
	23.51673	37.9058791
	23.5167781	37.9059254
	23.5166913	37.9060632
	23.5166362	37.9060741
	23.5166043	37.9060818
	23.5165841	37.9061117
	23.5166348	37.9062176
	23.5165716	37.9065419
	23.516675	37.9068269
	23.5166869	37.9068623
	23.5167921	37.9068467
	23.5169065	37.906862
